date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:21:05	236/236	---M-Z	200	added ('OK')	text/plain	etag:%22dc656234a8d90dd91e6d671e6fac0bfb%22	https://www.loc.gov/robots.txt		(from )
20:21:05	94900/94900	---M-Z	200	added ('OK')	text/html	etag:%220c24b05c845183459704d2364080efe8%22	https://www.loc.gov/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/index.html	(from )
20:21:06	246/246	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Jan%202020%2014:51:04%20GMT	http://www.loc.gov/text-us-government-work	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/text-us-government-work.0.delayed	(from https://www.loc.gov/)
20:21:06	6258/6258	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202020%2014:51:04%20GMT	http://www.loc.gov/text-us-government-work/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/text-us-government-work/index.html	(from https://www.loc.gov/)
20:21:09	72643/72643	---M-Z	200	added ('OK')	application/x-javascript	etag:%2208d8821d4757fb09df4904234809f635:1574886200.669315%22	https://assets.adobedtm.com/dac62e20b491e735c6b56e64c39134d8ee93f9cf/satelliteLib-6b47f831c184878d7338d4683ecf773a17973bb9.js	C:/Users/shiva/Desktop/nhh/lib/library/assets.adobedtm.com/dac62e20b491e735c6b56e64c39134d8ee93f9cf/satelliteLib-6b47f831c184878d7338d4683ecf773a17973bb9.js	(from https://www.loc.gov/)
20:21:12	852246/852246	---M-Z	200	added ('OK')	text/css	etag:%22a851080653bf2acd73facd9412a6b6f2%22	https://www.loc.gov/static/stylesheets/base.css?123456789.-1	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/stylesheets/basec58a.css	(from https://www.loc.gov/)
20:21:13	39994/39994	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jan%202019%2020:53:15%20GMT	http://www.loc.gov/static/images/favicons/open-graph-logo.png?123456789.-1	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/images/favicons/open-graph-logoc58a.png	(from https://www.loc.gov/)
20:21:13	266882/266882	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2008%20Nov%202018%2023:35:45%20GMT	https://www.loc.gov/static/js/lib/jquery-1.8.2.js	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/js/lib/jquery-1.8.2.js	(from https://www.loc.gov/)
20:21:13	865/865	---M-Z	200	added ('OK')	text/xml	etag:%229cfed0849cbd1d8389caa453d8677991%22	https://www.loc.gov/search/opensearch.xml	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/search/opensearch.xml	(from https://www.loc.gov/)
20:21:13	15356/15356	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Nov%202018%2022:58:02%20GMT	https://www.loc.gov/static/images/logo-loc-new-branding.svg?74629	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/images/logo-loc-new-brandinge7db.svg	(from https://www.loc.gov/)
20:21:13	15356/15356	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Nov%202018%2023:35:45%20GMT	https://www.loc.gov/static/images/logo-loc-new-branding.svg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/images/logo-loc-new-branding.svg	(from https://www.loc.gov/)
20:21:14	109915/109915	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2022:02:10%20GMT	https://www.loc.gov/static/home/images/featured/exhibits/rose-parks-chair-terek2.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/featured/exhibits/rose-parks-chair-terek2.jpg	(from https://www.loc.gov/)
20:21:14	73993/73993	---M-Z	200	added ('OK')	text/html	etag:%22d20e1486412557750dcc9ce33bc357a6%22	https://www.loc.gov/discover/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/discover/index.html	(from https://www.loc.gov/)
20:21:16	72461/72461	---M-Z	200	added ('OK')	text/html	etag:%22110de06fa450b131571927dc6befbbbe%22	https://www.loc.gov/services-and-programs/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/services-and-programs/index.html	(from https://www.loc.gov/)
20:21:17	76257/76257	---M-Z	200	added ('OK')	text/html	etag:%22ac6524b274feb27bdc0de0a12baec43a%22	https://www.loc.gov/visit/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/visit/index.html	(from https://www.loc.gov/)
20:21:18	54553/54553	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Nov%202018%2022:06:17%20GMT	https://www.loc.gov/static/home/images/trending/featured/mlk_csk_480.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/trending/featured/mlk_csk_480.jpg	(from https://www.loc.gov/)
20:21:19	70642/70642	---M-Z	200	added ('OK')	text/html	etag:%22a3994075d1fdce4bb0bc7019c9a672c4%22	https://www.loc.gov/education/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/education/index.html	(from https://www.loc.gov/)
20:21:21	538843/538843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2020:23:57%20GMT	https://www.loc.gov/static/home/images/featured/evergreen/carousel-nbfpresents19.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/featured/evergreen/carousel-nbfpresents19.jpg	(from https://www.loc.gov/)
20:21:21	81777/81777	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Nov%202018%2022:34:35%20GMT	https://www.loc.gov/static/home/images/trending/featured/mlk_csk_750.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/trending/featured/mlk_csk_750.jpg	(from https://www.loc.gov/)
20:21:22	808839/808839	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2020:23:57%20GMT	https://www.loc.gov/static/home/images/featured/evergreen/carousel-openhouse.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/featured/evergreen/carousel-openhouse.jpg	(from https://www.loc.gov/)
20:21:22	84338/84338	---M-Z	200	added ('OK')	text/html	etag:%2211ab1d3decf19df990d3c9dee6311340%22	https://www.loc.gov/connect/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/connect/index.html	(from https://www.loc.gov/)
20:21:22	110643/110643	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202019%2022:51:09%20GMT	https://www.loc.gov/static/home/images/trending/exhibits/exhibitions-evergreen-suffrage-48079406641_69c1146579_k.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/trending/exhibits/exhibitions-evergreen-suffrage-48079406641_69c1146579_k.jpg	(from https://www.loc.gov/)
20:21:25	73584/73584	---M-Z	200	added ('OK')	text/html	etag:%221c5115bea734447283835491c879a441%22	https://www.loc.gov/about/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/about/index.html	(from https://www.loc.gov/)
20:21:26	13253/13253	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202020%2014:51:21%20GMT	http://www.loc.gov/rr/askalib/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/rr/askalib/index.html	(from https://www.loc.gov/)
20:21:26	68189/68189	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202020%2012:23:07%20GMT	https://www.loc.gov/static/home/images/trending/collections/jason_reynolds_ambassador_trending.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/trending/collections/jason_reynolds_ambassador_trending.jpg	(from https://www.loc.gov/)
20:21:26	69641/69641	---M-Z	200	added ('OK')	text/html	etag:%22d7777b91b62bb340a21e643052adeb8f%22	https://www.loc.gov/help/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/help/index.html	(from https://www.loc.gov/)
20:21:29	67198/67198	---M-Z	200	added ('OK')	text/html	etag:%22cabc2fe981b222fa76cfd6627b348af7%22	https://www.loc.gov/contact/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/contact/index.html	(from https://www.loc.gov/)
20:21:29	78397/78397	---M-Z	200	added ('OK')	text/html	etag:%22d2b55a13b75e6df519a3b9aaa5d84b1a%22	https://www.loc.gov/exhibitions/rosa-parks-in-her-own-words/about-this-exhibition/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/exhibitions/rosa-parks-in-her-own-words/about-this-exhibition/index.html	(from https://www.loc.gov/)
20:21:29	106506/106506	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jun%202019%2021:04:02%20GMT	https://www.loc.gov/static/home/images/trending/evergreen/tj-lights-48079402371.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/trending/evergreen/tj-lights-48079402371.jpg	(from https://www.loc.gov/)
20:21:31	78019/78019	---M-Z	200	added ('OK')	text/html	etag:%22c15fe6a29307177fd99a54035eb72193%22	https://www.loc.gov/item/prn-20-004/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/item/prn-20-004/index.html	(from https://www.loc.gov/)
20:21:31	65295/65295	---M-Z	404	error ('Not%20Found')	text/html	etag:%22f4db6fa4089282a835626e46d03b2fa8%22	https://www.loc.gov/item/event-398530/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/item/event-398530/index.html	(from https://www.loc.gov/)
20:21:31	179899/179899	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2020:23:57%20GMT	https://www.loc.gov/static/home/images/featured/evergreen/eg-groundhog.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/featured/evergreen/eg-groundhog.jpg	(from https://www.loc.gov/)
20:21:32	273884/273884	---M-Z	200	added ('OK')	text/html	etag:%22162ed25c437ca7dd8b0209a3abf8f35a%22	https://www.loc.gov/collections/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/collections/index.html	(from https://www.loc.gov/)
20:21:32	17412/17412	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202020%2014:51:30%20GMT	https://www.loc.gov/rr/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/rr/index.html	(from https://www.loc.gov/)
20:21:33	95482/95482	---M-Z	200	added ('OK')	text/html	etag:%22ea60b420fc1c7faad66678c656cb6438%22	https://www.loc.gov/collections/frederick-douglass-newspapers/about-this-collection	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/collections/frederick-douglass-newspapers/about-this-collection.html	(from https://www.loc.gov/)
20:21:33	79270/79270	---M-Z	200	added ('OK')	text/html	etag:%222c695a9eb5d0e99d7e3c99c818027d72%22	https://www.loc.gov/exhibitions/women-fight-for-the-vote/about-this-exhibition/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/exhibitions/women-fight-for-the-vote/about-this-exhibition/index.html	(from https://www.loc.gov/)
20:21:33	15790/15790	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202020%2014:51:31%20GMT	https://www.loc.gov/teachers/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/teachers/index.html	(from https://www.loc.gov/)
20:21:34	223037/223037	---M-Z	200	added ('OK')	text/html	etag:%22837e13622cf99a1fd7334dfe09d41bd7%22	https://www.loc.gov/search/?q=Civil%20War	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/search/index2b6b.html	(from https://www.loc.gov/)
20:21:35	74316/74316	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202020%2023:32:53%20GMT	https://www.loc.gov/static/home/images/trending/collections/douglass_home.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/trending/collections/douglass_home.jpg	(from https://www.loc.gov/)
20:21:35	209877/209877	---M-Z	200	added ('OK')	text/html	etag:%22acfc4aade52c291cb997c6573376da4d%22	https://www.loc.gov/search/?q=Great%20Depression	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/search/indexc566.html	(from https://www.loc.gov/)
20:21:35	216235/216235	---M-Z	200	added ('OK')	text/html	etag:%2265fb2f449feaf1bdf8ba32005b1547c8%22	https://www.loc.gov/search/?q=Immigration	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/search/index5aa2.html	(from https://www.loc.gov/)
20:21:35	208316/208316	---M-Z	200	added ('OK')	text/html	etag:%22b3e67fd160e525363dc9a52f99ae3e24%22	https://www.loc.gov/search/?q=Rosa%20Parks	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/search/indexa65d.html	(from https://www.loc.gov/)
20:21:37	225493/225493	---M-Z	200	added ('OK')	text/html	etag:%222fa8ac15df34c6615e6d1eecb91b45b3%22	https://www.loc.gov/search/?q=Slavery	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/search/indexe48f.html	(from https://www.loc.gov/)
20:21:37	23313/23313	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Nov%202018%2023:22:20%20GMT	https://www.loc.gov/static/home/images/trending/evergreen/eg-concerts-03.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/trending/evergreen/eg-concerts-03.jpg	(from https://www.loc.gov/)
20:21:37	214564/214564	---M-Z	200	added ('OK')	text/html	etag:%2230cbf2e652fc65f1a7946441a0717881%22	https://www.loc.gov/search/?q=Children's%20Books	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/search/index8c58.html	(from https://www.loc.gov/)
20:21:38	22817/22817	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Nov%202018%2022:34:52%20GMT	https://www.loc.gov/static/home/images/your-library/01-PlanYourVisit.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/your-library/01-PlanYourVisit.jpg	(from https://www.loc.gov/)
20:21:38	15447/15447	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202020%2014:51:36%20GMT	https://www.loc.gov/exhibits/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/exhibits/index.html	(from https://www.loc.gov/)
20:21:39	126916/126916	---M-Z	200	added ('OK')	text/html	etag:%2255f25d05187251beb25a5bbf81375cca%22	https://www.loc.gov/resource/cph.3c16775/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/cph.3c16775/index.html	(from https://www.loc.gov/)
20:21:39	80601/80601	---M-Z	200	added ('OK')	text/html	etag:%22b7b7640a02632e138a52ede74a2ce191%22	https://www.loc.gov/item/prn-20-002/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/item/prn-20-002/index.html	(from https://www.loc.gov/)
20:21:40	181811/181811	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Nov%202018%2023:28:22%20GMT	https://www.loc.gov/static/home/images/your-library/02-ResearchCenter.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/your-library/02-ResearchCenter.jpg	(from https://www.loc.gov/)
20:21:40	3423796/3423796	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2021:43:18%20GMT	https://www.loc.gov/static/home/images/featured/exhibits/suffrage-preview.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/featured/exhibits/suffrage-preview.jpg	(from https://www.loc.gov/)
20:21:40	279195/279195	---M-Z	200	added ('OK')	text/html	etag:%220701f3d54664bef7898f0bfcccade6c2%22	https://www.loc.gov/news/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/news/index.html	(from https://www.loc.gov/)
20:21:40	29794/29794	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Nov%202018%2023:22:27%20GMT	https://www.loc.gov/static/home/images/your-library/03-AskLibrarian.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/home/images/your-library/03-AskLibrarian.jpg	(from https://www.loc.gov/)
20:21:40	33196/33196	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:26%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/1.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/1.jpg	(from https://www.loc.gov/)
20:21:41	182706/182706	---M-Z	200	added ('OK')	text/html	etag:%2283bd7f3d96d1226ab9d92708e2c09e54%22	https://www.loc.gov/events/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/events/index.html	(from https://www.loc.gov/)
20:21:41	47052/47052	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:27%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/2.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/2.jpg	(from https://www.loc.gov/)
20:21:41	112433/112433	---M-Z	200	added ('OK')	text/html	etag:%228df55f38207da1e15a12b8d2e3da0e63%22	https://www.loc.gov/everyday-mysteries//meteorology-climatology/item/groundhog-shadow/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/everyday-mysteries/meteorology-climatology/item/groundhog-shadow/index.html	(from https://www.loc.gov/)
20:21:42	61627/61627	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:27%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/3.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/3.jpg	(from https://www.loc.gov/)
20:21:42	146771/146771	---M-Z	200	added ('OK')	text/html	etag:%2290eda40892153aa55054d31921b7f427%22	https://www.loc.gov/resource/g3200.ct000725C/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3200.ct000725C/index.html	(from https://www.loc.gov/)
20:21:43	54672/54672	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:26%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/4.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/4.jpg	(from https://www.loc.gov/)
20:21:43	139994/139994	---M-Z	200	added ('OK')	text/html	etag:%222b2294a91e821f15b47a97ecd8fb0646%22	https://www.loc.gov/resource/g3701s.ct003028/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3701s.ct003028/index.html	(from https://www.loc.gov/)
20:21:43	88199/88199	---M-Z	200	added ('OK')	text/html	etag:%2218b772217aae298ca79303588a1a1feb%22	https://www.loc.gov/free-to-use/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/free-to-use/index.html	(from https://www.loc.gov/)
20:21:44	146135/146135	---M-Z	200	added ('OK')	text/html	etag:%22508d4e98116c56ca108d42c740367469%22	https://www.loc.gov/resource/g3790.ct002126/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3790.ct002126/index.html	(from https://www.loc.gov/)
20:21:44	103333/103333	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:27%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/5.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/5.jpg	(from https://www.loc.gov/)
20:21:44	142635/142635	---M-Z	200	added ('OK')	text/html	etag:%2284276365afe55cb06b4edf375a80c96b%22	https://www.loc.gov/resource/g3715.ct000001/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3715.ct000001/index.html	(from https://www.loc.gov/)
20:21:44	57822/57822	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:27%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/6.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/6.jpg	(from https://www.loc.gov/)
20:21:45	44326/44326	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:26%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/7.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/7.jpg	(from https://www.loc.gov/)
20:21:45	141629/141629	---M-Z	200	added ('OK')	text/html	etag:%22e7f83eafc86206c7ea8aa32bf6dabc38%22	https://www.loc.gov/resource/g3880.ct000903/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3880.ct000903/index.html	(from https://www.loc.gov/)
20:21:45	141449/141449	---M-Z	200	added ('OK')	text/html	etag:%22d9ce60d4e3bb905a758edd087340e50f%22	https://www.loc.gov/resource/g3300.ct000584/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3300.ct000584/index.html	(from https://www.loc.gov/)
20:21:45	76597/76597	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:27%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/8.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/8.jpg	(from https://www.loc.gov/)
20:21:46	143664/143664	---M-Z	200	added ('OK')	text/html	etag:%22c87018242f7efcbe2927967eca12e293%22	https://www.loc.gov/resource/g3860.ct000706/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3860.ct000706/index.html	(from https://www.loc.gov/)
20:21:46	148179/148179	---M-Z	200	added ('OK')	text/html	etag:%22073ce23c42b7b3dca3a17f53a19f21fe%22	https://www.loc.gov/resource/g3290.ct000342/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3290.ct000342/index.html	(from https://www.loc.gov/)
20:21:46	93091/93091	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:26%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/9.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/9.jpg	(from https://www.loc.gov/)
20:21:47	43420/43420	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:26%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/10.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/10.jpg	(from https://www.loc.gov/)
20:21:47	145937/145937	---M-Z	200	added ('OK')	text/html	etag:%22b121ee24a8c274b9a33ba4a5a8a7bd92%22	https://www.loc.gov/resource/g3804n.ct000050/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3804n.ct000050/index.html	(from https://www.loc.gov/)
20:21:48	144267/144267	---M-Z	200	added ('OK')	text/html	etag:%227aeafe9fbc9aa1be9293d7ec236db9b3%22	https://www.loc.gov/resource/g4930.ct000952/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g4930.ct000952/index.html	(from https://www.loc.gov/)
20:21:48	41053/41053	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:26%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/11.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/11.jpg	(from https://www.loc.gov/)
20:21:49	140963/140963	---M-Z	200	added ('OK')	text/html	etag:%222c8e80543428903842669379c5f00cd5%22	https://www.loc.gov/resource/g3291s.mf000074/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3291s.mf000074/index.html	(from https://www.loc.gov/)
20:21:49	139762/139762	---M-Z	200	added ('OK')	text/html	etag:%22382e8187a522da5c5ff523c3e7d72e18%22	https://www.loc.gov/resource/g3200.ct009344/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3200.ct009344/index.html	(from https://www.loc.gov/)
20:21:50	65772/65772	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Nov%202018%2023:25:25%20GMT	https://www.loc.gov/static/images/congress-gov.svg?72026	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/images/congress-gov0e7a.svg	(from https://www.loc.gov/)
20:21:50	26796/26796	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Nov%202018%2023:25:25%20GMT	https://www.loc.gov/static/images/copyright-gov.svg?72026	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/images/copyright-gov0e7a.svg	(from https://www.loc.gov/)
20:21:50	72132/72132	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2015:05:26%20GMT	https://www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/12.jpg	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/portals/free-to-use/public-domain/discovery-and-exploration/12.jpg	(from https://www.loc.gov/)
20:21:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Jan%202020%2014:51:49%20GMT	http://www.loc.gov/robots.txt		(from https://www.loc.gov/)
20:21:53	140901/140901	---M-Z	200	added ('OK')	text/html	etag:%22985f159e0ae7959fc0f53d25f649272d%22	https://www.loc.gov/resource/g3200.ct009324/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3200.ct009324/index.html	(from https://www.loc.gov/)
20:21:54	423387/423387	---M-Z	200	added ('OK')	text/javascript	etag:%22f8ca1965d1ffd7faa3f00e51e6c52675%22	https://www.loc.gov/static/javascript/share.js?123456789.-1	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/javascript/sharec58a.js	(from https://www.loc.gov/)
20:21:54	2013374/2013374	---M-Z	200	added ('OK')	text/javascript	etag:%222d3fcd4bb771c2eaa3c0486b644433ef%22	https://www.loc.gov/static/javascript/base.js?123456789.-1	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/static/javascript/basec58a.js	(from https://www.loc.gov/)
20:21:56	139047/139047	---M-Z	200	added ('OK')	text/html	etag:%222e33ea81c7b6becc081760e5a0d359a5%22	https://www.loc.gov/resource/g3200.ct009327/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3200.ct009327/index.html	(from https://www.loc.gov/)
20:21:57	250/250	---MCZ	200	added ('OK')	text/css	etag:W/%225822b9ad-104-f4c8b900%22	http://www.loc.gov/text-us-government-work/css/styles.css	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/text-us-government-work/css/styles.css	(from http://www.loc.gov/text-us-government-work/)
20:21:58	139392/139392	---M-Z	200	added ('OK')	text/html	etag:%226146d5397721c86ec9b644ae06edf4ae%22	https://www.loc.gov/resource/g3200.ct009331/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3200.ct009331/index.html	(from https://www.loc.gov/)
20:21:59	138488/138488	---M-Z	200	added ('OK')	text/html	etag:%2274e0822cc33a88f1f538615d69bbadbf%22	https://www.loc.gov/resource/g3200.awh00011/	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/resource/g3200.awh00011/index.html	(from https://www.loc.gov/)
20:21:59	1635/1635	---MCZ	200	added ('OK')	text/css	etag:W/%2288fab9f5-663-2c6f780%22	http://www.loc.gov/css/loc_print_v2.css	C:/Users/shiva/Desktop/nhh/lib/library/www.loc.gov/css/loc_print_v2.css	(from http://www.loc.gov/text-us-government-work/)
